id,year
http://www.jstor.org/stable/2095471,1984
http://www.jstor.org/stable/2086677,1949
http://www.jstor.org/stable/43187534,2014
http://www.jstor.org/stable/2091913,1968
http://www.jstor.org/stable/2094484,1976
http://www.jstor.org/stable/30038986,2006
http://www.jstor.org/stable/2085980,1944
http://www.jstor.org/stable/2088624,1958
http://www.jstor.org/stable/2095953,1993
http://www.jstor.org/stable/3088933,2002
http://www.jstor.org/stable/43187505,2013
http://www.jstor.org/stable/1519738,2003
http://www.jstor.org/stable/48588676,2018
http://www.jstor.org/stable/2657529,1999
http://www.jstor.org/stable/43187551,2014
http://www.jstor.org/stable/2095077,1981
http://www.jstor.org/stable/2094549,1978
http://www.jstor.org/stable/2096221,1993
http://www.jstor.org/stable/2094893,1980
http://www.jstor.org/stable/24756411,2015
http://www.jstor.org/stable/2086730,1947
http://www.jstor.org/stable/2657323,1998
http://www.jstor.org/stable/23102576,2012
http://www.jstor.org/stable/25472511,2008
http://www.jstor.org/stable/2095461,1984
http://www.jstor.org/stable/2095802,1990
http://www.jstor.org/stable/2096232,1994
http://www.jstor.org/stable/2096252,1991
http://www.jstor.org/stable/2088169,1954
http://www.jstor.org/stable/2096345,1995
http://www.jstor.org/stable/2086885,1949
http://www.jstor.org/stable/41723062,2012
http://www.jstor.org/stable/2095198,1982
http://www.jstor.org/stable/2083824,1937
http://www.jstor.org/stable/2087881,1953
http://www.jstor.org/stable/2083815,1937
http://www.jstor.org/stable/2094994,1982
http://www.jstor.org/stable/2657500,1998
http://www.jstor.org/stable/2096277,1993
http://www.jstor.org/stable/25472477,2007
http://www.jstor.org/stable/2095907,1993
http://www.jstor.org/stable/2088800,1958
http://www.jstor.org/stable/2090609,1963
http://www.jstor.org/stable/2095764,1990
http://www.jstor.org/stable/2657463,2000
http://www.jstor.org/stable/2084868,1937
http://www.jstor.org/stable/2094749,1977
http://www.jstor.org/stable/2094211,1973
http://www.jstor.org/stable/25472554,2008
http://www.jstor.org/stable/23019208,2011
http://www.jstor.org/stable/2095904,1993
http://www.jstor.org/stable/30038987,2006
http://www.jstor.org/stable/44289582,2015
http://www.jstor.org/stable/2095762,1990
http://www.jstor.org/stable/2657491,1999
http://www.jstor.org/stable/3088932,2002
http://www.jstor.org/stable/2094319,1974
http://www.jstor.org/stable/2094451,1975
http://www.jstor.org/stable/2091958,1969
http://www.jstor.org/stable/2092438,1968
http://www.jstor.org/stable/2096408,1996
http://www.jstor.org/stable/3088875,2001
http://www.jstor.org/stable/2094293,1974
http://www.jstor.org/stable/2090906,1966
http://www.jstor.org/stable/2087029,1948
http://www.jstor.org/stable/2094699,1978
http://www.jstor.org/stable/2094272,1974
http://www.jstor.org/stable/48602115,2019
http://www.jstor.org/stable/2096326,1995
http://www.jstor.org/stable/2087031,1948
http://www.jstor.org/stable/2096410,1996
http://www.jstor.org/stable/2086750,1948
http://www.jstor.org/stable/25782178,2011
http://www.jstor.org/stable/4145369,2005
http://www.jstor.org/stable/2089050,1958
http://www.jstor.org/stable/2090136,1960
http://www.jstor.org/stable/2088079,1952
http://www.jstor.org/stable/4145392,2005
http://www.jstor.org/stable/2095686,1988
http://www.jstor.org/stable/2092305,1969
http://www.jstor.org/stable/2092629,1960
http://www.jstor.org/stable/2092020,1967
http://www.jstor.org/stable/2657274,1999
http://www.jstor.org/stable/2657554,1998
http://www.jstor.org/stable/2083629,1940
http://www.jstor.org/stable/2094533,1979
http://www.jstor.org/stable/43187533,2014
http://www.jstor.org/stable/4145351,2005
http://www.jstor.org/stable/48595773,2019
http://www.jstor.org/stable/2094476,1976
http://www.jstor.org/stable/2089386,1959
http://www.jstor.org/stable/23018942,2011
http://www.jstor.org/stable/2086679,1949
http://www.jstor.org/stable/27801499,2009
http://www.jstor.org/stable/2086954,1947
http://www.jstor.org/stable/2084254,1938
http://www.jstor.org/stable/2083941,1940
http://www.jstor.org/stable/25472549,2008
http://www.jstor.org/stable/44245521,2017
http://www.jstor.org/stable/44245522,2017
http://www.jstor.org/stable/2095806,1990
http://www.jstor.org/stable/2088201,1955
http://www.jstor.org/stable/2088050,1952
http://www.jstor.org/stable/2086571,1948
http://www.jstor.org/stable/2094842,1976
http://www.jstor.org/stable/2089426,1959
http://www.jstor.org/stable/2089908,1963
http://www.jstor.org/stable/2096450,1996
http://www.jstor.org/stable/3593047,2004
http://www.jstor.org/stable/2095897,1988
http://www.jstor.org/stable/2095381,1985
http://www.jstor.org/stable/2096258,1991
http://www.jstor.org/stable/2096280,1993
http://www.jstor.org/stable/25472502,2007
http://www.jstor.org/stable/25472516,2008
http://www.jstor.org/stable/48595785,2019
http://www.jstor.org/stable/43187524,2014
http://www.jstor.org/stable/2088424,1956
http://www.jstor.org/stable/25472504,2007
http://www.jstor.org/stable/2091137,1965
http://www.jstor.org/stable/2089531,1959
http://www.jstor.org/stable/2090966,1965
http://www.jstor.org/stable/2094969,1982
http://www.jstor.org/stable/2085224,1943
http://www.jstor.org/stable/2095881,1989
http://www.jstor.org/stable/2092125,1964
http://www.jstor.org/stable/43187571,2014
http://www.jstor.org/stable/2095588,1986
http://www.jstor.org/stable/2095787,1989
http://www.jstor.org/stable/2094249,1976
http://www.jstor.org/stable/2089532,1959
http://www.jstor.org/stable/2091344,1965
http://www.jstor.org/stable/2096458,1996
http://www.jstor.org/stable/2096305,1996
http://www.jstor.org/stable/2086160,1945
http://www.jstor.org/stable/2096268,1991
http://www.jstor.org/stable/2095644,1988
http://www.jstor.org/stable/2094591,1979
http://www.jstor.org/stable/27736063,2009
http://www.jstor.org/stable/2091816,1967
http://www.jstor.org/stable/2094993,1982
http://www.jstor.org/stable/2095709,1990
http://www.jstor.org/stable/25472439,2006
http://www.jstor.org/stable/25472514,2008
http://www.jstor.org/stable/2091479,1964
http://www.jstor.org/stable/2091136,1965
http://www.jstor.org/stable/2085587,1945
http://www.jstor.org/stable/2096240,1992
http://www.jstor.org/stable/2094846,1976
http://www.jstor.org/stable/2085725,1943
http://www.jstor.org/stable/2088224,1952
http://www.jstor.org/stable/48602119,2019
http://www.jstor.org/stable/2089625,1962
http://www.jstor.org/stable/2086603,1950
http://www.jstor.org/stable/48588887,2019
http://www.jstor.org/stable/44245499,2016
http://www.jstor.org/stable/2085690,1942
http://www.jstor.org/stable/2085726,1943
http://www.jstor.org/stable/2094698,1978
http://www.jstor.org/stable/2095631,1990
http://www.jstor.org/stable/23102582,2012
http://www.jstor.org/stable/2086752,1948
http://www.jstor.org/stable/2095581,1986
http://www.jstor.org/stable/2084863,1937
http://www.jstor.org/stable/2096375,1994
http://www.jstor.org/stable/2087259,1946
http://www.jstor.org/stable/2096384,1995
http://www.jstor.org/stable/27736079,2009
http://www.jstor.org/stable/2095863,1990
http://www.jstor.org/stable/27801522,2010
http://www.jstor.org/stable/4145370,2005
http://www.jstor.org/stable/2091023,1967
http://www.jstor.org/stable/2092741,1955
http://www.jstor.org/stable/2090451,1963
http://www.jstor.org/stable/27801534,2010
http://www.jstor.org/stable/25472527,2008
http://www.jstor.org/stable/30038988,2006
http://www.jstor.org/stable/2095903,1993
http://www.jstor.org/stable/2096423,1995
http://www.jstor.org/stable/2096136,1994
http://www.jstor.org/stable/2095142,1983
http://www.jstor.org/stable/48588893,2019
http://www.jstor.org/stable/23102579,2012
http://www.jstor.org/stable/2094513,1979
http://www.jstor.org/stable/1519752,2003
http://www.jstor.org/stable/25472445,2007
http://www.jstor.org/stable/24756403,2016
http://www.jstor.org/stable/3593036,2004
http://www.jstor.org/stable/27736046,2009
http://www.jstor.org/stable/2085502,1941
http://www.jstor.org/stable/2088173,1954
http://www.jstor.org/stable/2096342,1995
http://www.jstor.org/stable/27801501,2009
http://www.jstor.org/stable/2657514,2000
http://www.jstor.org/stable/2095356,1987
http://www.jstor.org/stable/2094235,1974
http://www.jstor.org/stable/23102577,2012
http://www.jstor.org/stable/2095514,1986
http://www.jstor.org/stable/2094024,1972
http://www.jstor.org/stable/25472427,2006
http://www.jstor.org/stable/3593066,2004
http://www.jstor.org/stable/25472570,2008
http://www.jstor.org/stable/3088915,2002
http://www.jstor.org/stable/2089583,1959
http://www.jstor.org/stable/3088971,2002
http://www.jstor.org/stable/2084421,1940
http://www.jstor.org/stable/2085985,1944
http://www.jstor.org/stable/2088944,1960
http://www.jstor.org/stable/2096360,1996
http://www.jstor.org/stable/2095717,1989
http://www.jstor.org/stable/2096333,1996
http://www.jstor.org/stable/23469176,2013
http://www.jstor.org/stable/48588565,2018
http://www.jstor.org/stable/24756459,2016
http://www.jstor.org/stable/44245510,2017
http://www.jstor.org/stable/2095641,1988
http://www.jstor.org/stable/23019207,2011
http://www.jstor.org/stable/4145354,2005
http://www.jstor.org/stable/2094889,1979
http://www.jstor.org/stable/2087229,1948
http://www.jstor.org/stable/2094228,1974
http://www.jstor.org/stable/2095826,1988
http://www.jstor.org/stable/2094927,1983
http://www.jstor.org/stable/2087724,1953
http://www.jstor.org/stable/2090510,1961
http://www.jstor.org/stable/2094604,1977
http://www.jstor.org/stable/2087924,1954
http://www.jstor.org/stable/2092390,1968
http://www.jstor.org/stable/24756404,2016
http://www.jstor.org/stable/2093849,1970
http://www.jstor.org/stable/2087918,1954
http://www.jstor.org/stable/1519729,2003
http://www.jstor.org/stable/2087686,1951
http://www.jstor.org/stable/2084714,1938
http://www.jstor.org/stable/2087439,1953
http://www.jstor.org/stable/2086159,1945
http://www.jstor.org/stable/25472424,2006
http://www.jstor.org/stable/2095908,1993
http://www.jstor.org/stable/48588586,2018
http://www.jstor.org/stable/2085648,1945
http://www.jstor.org/stable/2096372,1994
http://www.jstor.org/stable/3593044,2004
http://www.jstor.org/stable/25472480,2007
http://www.jstor.org/stable/23469227,2013
http://www.jstor.org/stable/2095747,1990
http://www.jstor.org/stable/2083822,1937
http://www.jstor.org/stable/2094601,1977
http://www.jstor.org/stable/2095833,1987
http://www.jstor.org/stable/2095610,1989
http://www.jstor.org/stable/2096308,1996
http://www.jstor.org/stable/43187525,2014
http://www.jstor.org/stable/2095822,1988
http://www.jstor.org/stable/2095809,1990
http://www.jstor.org/stable/2087604,1951
http://www.jstor.org/stable/2096358,1996
http://www.jstor.org/stable/2096322,1995
http://www.jstor.org/stable/41723039,2012
http://www.jstor.org/stable/2096281,1993
http://www.jstor.org/stable/2094762,1978
http://www.jstor.org/stable/2095745,1990
http://www.jstor.org/stable/48589220,2018
http://www.jstor.org/stable/2089715,1962
http://www.jstor.org/stable/2092122,1964
http://www.jstor.org/stable/2091199,1964
http://www.jstor.org/stable/2086786,1950
http://www.jstor.org/stable/2088051,1952
http://www.jstor.org/stable/2094612,1977
http://www.jstor.org/stable/2657392,2001
http://www.jstor.org/stable/2096461,1996
http://www.jstor.org/stable/2095104,1983
http://www.jstor.org/stable/2085505,1941
http://www.jstor.org/stable/24756453,2016
http://www.jstor.org/stable/4145379,2005
http://www.jstor.org/stable/2091025,1967
http://www.jstor.org/stable/23018948,2011
http://www.jstor.org/stable/2095417,1984
http://www.jstor.org/stable/2096310,1996
http://www.jstor.org/stable/2657479,1998
http://www.jstor.org/stable/2096283,1993
http://www.jstor.org/stable/23019226,2011
http://www.jstor.org/stable/2086857,1949
http://www.jstor.org/stable/2087284,1947
http://www.jstor.org/stable/2087600,1951
http://www.jstor.org/stable/2087601,1951
http://www.jstor.org/stable/2087602,1951
http://www.jstor.org/stable/27801502,2009
http://www.jstor.org/stable/2095455,1987
http://www.jstor.org/stable/2089345,1956
http://www.jstor.org/stable/2096251,1991
http://www.jstor.org/stable/2094577,1977
http://www.jstor.org/stable/2085840,1945
http://www.jstor.org/stable/2091340,1965
http://www.jstor.org/stable/30038985,2006
http://www.jstor.org/stable/2095341,1985
http://www.jstor.org/stable/2087177,1950
http://www.jstor.org/stable/30039014,2006
http://www.jstor.org/stable/2094873,1977
http://www.jstor.org/stable/43187581,2014
http://www.jstor.org/stable/2089480,1957
http://www.jstor.org/stable/2094576,1977
http://www.jstor.org/stable/2086882,1949
http://www.jstor.org/stable/2089156,1957
http://www.jstor.org/stable/2095847,1988
http://www.jstor.org/stable/2091084,1967
http://www.jstor.org/stable/2094727,1976
http://www.jstor.org/stable/2089917,1963
http://www.jstor.org/stable/2094302,1974
http://www.jstor.org/stable/2090346,1963
http://www.jstor.org/stable/2095212,1982
http://www.jstor.org/stable/2094157,1974
http://www.jstor.org/stable/2094393,1973
http://www.jstor.org/stable/2094155,1974
http://www.jstor.org/stable/2089672,1962
http://www.jstor.org/stable/2096070,1993
http://www.jstor.org/stable/2090251,1961
http://www.jstor.org/stable/2090773,1966
http://www.jstor.org/stable/3088953,2001
http://www.jstor.org/stable/2095642,1988
http://www.jstor.org/stable/2096432,1995
http://www.jstor.org/stable/2087921,1954
http://www.jstor.org/stable/2094452,1975
http://www.jstor.org/stable/2091916,1968
http://www.jstor.org/stable/2657460,2000
http://www.jstor.org/stable/44245529,2017
http://www.jstor.org/stable/23469232,2013
http://www.jstor.org/stable/2092932,1960
http://www.jstor.org/stable/2094314,1974
http://www.jstor.org/stable/2091205,1964
http://www.jstor.org/stable/2090354,1963
http://www.jstor.org/stable/2084322,1939
http://www.jstor.org/stable/26426535,2018
http://www.jstor.org/stable/3088942,2002
http://www.jstor.org/stable/2096231,1994
http://www.jstor.org/stable/48588675,2018
http://www.jstor.org/stable/2093669,1971
http://www.jstor.org/stable/25472438,2006
http://www.jstor.org/stable/2085759,1941
http://www.jstor.org/stable/2086021,1944
http://www.jstor.org/stable/2094610,1977
http://www.jstor.org/stable/2094473,1976
http://www.jstor.org/stable/2084690,1938
http://www.jstor.org/stable/2095284,1984
http://www.jstor.org/stable/2096395,1996
http://www.jstor.org/stable/2657363,1997
http://www.jstor.org/stable/2087546,1953
http://www.jstor.org/stable/27736045,2009
http://www.jstor.org/stable/2096157,1959
http://www.jstor.org/stable/2094309,1974
http://www.jstor.org/stable/2094527,1979
http://www.jstor.org/stable/2096266,1991
http://www.jstor.org/stable/2086611,1950
http://www.jstor.org/stable/2095532,1984
http://www.jstor.org/stable/2096245,1992
http://www.jstor.org/stable/2095379,1985
http://www.jstor.org/stable/2095548,1985
http://www.jstor.org/stable/2095758,1990
http://www.jstor.org/stable/43187582,2014
http://www.jstor.org/stable/1519740,2003
http://www.jstor.org/stable/48595777,2019
http://www.jstor.org/stable/43187506,2013
http://www.jstor.org/stable/2086854,1949
http://www.jstor.org/stable/2095061,1981
http://www.jstor.org/stable/2090308,1963
http://www.jstor.org/stable/2095700,1990
http://www.jstor.org/stable/23469175,2013
http://www.jstor.org/stable/2094250,1976
http://www.jstor.org/stable/41723053,2012
http://www.jstor.org/stable/2096394,1996
http://www.jstor.org/stable/2095979,1969
http://www.jstor.org/stable/2657454,1997
http://www.jstor.org/stable/27736083,2009
http://www.jstor.org/stable/2091280,1966
http://www.jstor.org/stable/2093207,1970
http://www.jstor.org/stable/2096250,1991
http://www.jstor.org/stable/2094731,1976
http://www.jstor.org/stable/2083478,1937
http://www.jstor.org/stable/2088399,1954
http://www.jstor.org/stable/2092238,1968
http://www.jstor.org/stable/2096073,1993
http://www.jstor.org/stable/2095808,1990
http://www.jstor.org/stable/25472515,2008
http://www.jstor.org/stable/2091480,1964
http://www.jstor.org/stable/2089155,1957
http://www.jstor.org/stable/43187504,2013
http://www.jstor.org/stable/2094564,1977
http://www.jstor.org/stable/2117743,1977
http://www.jstor.org/stable/30038980,2006
http://www.jstor.org/stable/2094874,1977
http://www.jstor.org/stable/2094868,1977
http://www.jstor.org/stable/2095637,1990
http://www.jstor.org/stable/43187526,2014
http://www.jstor.org/stable/2096204,1992
http://www.jstor.org/stable/3088964,2002
http://www.jstor.org/stable/27736080,2009
http://www.jstor.org/stable/2095583,1986
http://www.jstor.org/stable/2096301,1996
http://www.jstor.org/stable/2117755,1989
http://www.jstor.org/stable/2657542,2000
http://www.jstor.org/stable/2087364,1951
http://www.jstor.org/stable/1519757,2003
http://www.jstor.org/stable/2094465,1975
http://www.jstor.org/stable/2093453,1972
http://www.jstor.org/stable/48595784,2019
http://www.jstor.org/stable/41723076,2012
http://www.jstor.org/stable/48588564,2018
http://www.jstor.org/stable/2089291,1956
http://www.jstor.org/stable/27801523,2010
http://www.jstor.org/stable/2087549,1953
http://www.jstor.org/stable/2087389,1955
http://www.jstor.org/stable/2086082,1944
http://www.jstor.org/stable/2095630,1990
http://www.jstor.org/stable/2095228,1983
http://www.jstor.org/stable/2086081,1944
http://www.jstor.org/stable/23019209,2011
http://www.jstor.org/stable/43187510,2013
http://www.jstor.org/stable/24756454,2016
http://www.jstor.org/stable/2087282,1947
http://www.jstor.org/stable/2088223,1952
http://www.jstor.org/stable/2096332,1996
http://www.jstor.org/stable/2085629,1945
http://www.jstor.org/stable/2117733,1977
http://www.jstor.org/stable/2095241,1980
http://www.jstor.org/stable/4145358,2005
http://www.jstor.org/stable/43187558,2014
http://www.jstor.org/stable/2087308,1950
http://www.jstor.org/stable/2096107,1991
http://www.jstor.org/stable/2094525,1979
http://www.jstor.org/stable/2095595,1987
http://www.jstor.org/stable/2086680,1949
http://www.jstor.org/stable/25472448,2007
http://www.jstor.org/stable/3088895,2002
http://www.jstor.org/stable/2085503,1941
http://www.jstor.org/stable/2657419,2001
http://www.jstor.org/stable/2094945,1981
http://www.jstor.org/stable/2090455,1963
http://www.jstor.org/stable/2088709,1956
http://www.jstor.org/stable/25472543,2008
http://www.jstor.org/stable/25472523,2008
http://www.jstor.org/stable/2095594,1987
http://www.jstor.org/stable/2095038,1982
http://www.jstor.org/stable/2657391,2001
http://www.jstor.org/stable/2095191,1982
http://www.jstor.org/stable/2117752,1989
http://www.jstor.org/stable/2095324,1983
http://www.jstor.org/stable/25472548,2008
http://www.jstor.org/stable/2657394,2001
http://www.jstor.org/stable/2095916,1992
http://www.jstor.org/stable/2657477,1998
http://www.jstor.org/stable/2095815,1988
http://www.jstor.org/stable/2085446,1943
http://www.jstor.org/stable/2083966,1936
http://www.jstor.org/stable/2087032,1948
http://www.jstor.org/stable/2087971,1951
http://www.jstor.org/stable/2084990,1939
http://www.jstor.org/stable/2090257,1961
http://www.jstor.org/stable/2089483,1957
http://www.jstor.org/stable/2088799,1958
http://www.jstor.org/stable/2086075,1944
http://www.jstor.org/stable/2657331,1998
http://www.jstor.org/stable/2094342,1975
http://www.jstor.org/stable/2085978,1944
http://www.jstor.org/stable/2085278,1946
http://www.jstor.org/stable/2085080,1943
http://www.jstor.org/stable/2088363,1952
http://www.jstor.org/stable/2095666,1989
http://www.jstor.org/stable/2091853,1966
http://www.jstor.org/stable/2095171,1980
http://www.jstor.org/stable/2088115,1953
http://www.jstor.org/stable/2094406,1973
http://www.jstor.org/stable/2089623,1962
http://www.jstor.org/stable/2087923,1954
http://www.jstor.org/stable/2087119,1946
http://www.jstor.org/stable/2085643,1945
http://www.jstor.org/stable/2087608,1951
http://www.jstor.org/stable/2086336,1941
http://www.jstor.org/stable/2091852,1966
http://www.jstor.org/stable/2094611,1977
http://www.jstor.org/stable/25472558,2008
http://www.jstor.org/stable/2088282,1951
http://www.jstor.org/stable/2095570,1984
http://www.jstor.org/stable/2094517,1979
http://www.jstor.org/stable/2095955,1993
http://www.jstor.org/stable/2094726,1976
http://www.jstor.org/stable/3088904,2003
http://www.jstor.org/stable/2094565,1977
http://www.jstor.org/stable/2096411,1996
http://www.jstor.org/stable/2095494,1986
http://www.jstor.org/stable/25472500,2007
http://www.jstor.org/stable/2095584,1986
http://www.jstor.org/stable/2085547,1941
http://www.jstor.org/stable/43187580,2014
http://www.jstor.org/stable/2088518,1956
http://www.jstor.org/stable/2093489,1972
http://www.jstor.org/stable/2083633,1940
http://www.jstor.org/stable/2091341,1965
http://www.jstor.org/stable/2094524,1979
http://www.jstor.org/stable/2087880,1953
http://www.jstor.org/stable/2084483,1936
http://www.jstor.org/stable/2087142,1948
http://www.jstor.org/stable/23469217,2013
http://www.jstor.org/stable/2085128,1944
http://www.jstor.org/stable/2083894,1938
http://www.jstor.org/stable/2093941,1970
http://www.jstor.org/stable/2093083,1971
http://www.jstor.org/stable/2087390,1955
http://www.jstor.org/stable/2095978,1969
http://www.jstor.org/stable/2087877,1953
http://www.jstor.org/stable/2087912,1954
http://www.jstor.org/stable/2090964,1965
http://www.jstor.org/stable/2095850,1988
http://www.jstor.org/stable/25472566,2008
http://www.jstor.org/stable/2094585,1979
http://www.jstor.org/stable/2088075,1952
http://www.jstor.org/stable/2095207,1982
http://www.jstor.org/stable/2089534,1959
http://www.jstor.org/stable/23469219,2013
http://www.jstor.org/stable/2093584,1972
http://www.jstor.org/stable/2096334,1996
http://www.jstor.org/stable/24756376,2015
http://www.jstor.org/stable/25472426,2006
http://www.jstor.org/stable/2096279,1993
http://www.jstor.org/stable/2085984,1944
http://www.jstor.org/stable/3088954,2001
http://www.jstor.org/stable/2086891,1949
http://www.jstor.org/stable/25472559,2008
http://www.jstor.org/stable/3088878,2001
http://www.jstor.org/stable/2096373,1994
http://www.jstor.org/stable/2094176,1975
http://www.jstor.org/stable/2096244,1992
http://www.jstor.org/stable/2094751,1977
http://www.jstor.org/stable/2657332,1998
http://www.jstor.org/stable/41723077,2012
http://www.jstor.org/stable/2084564,1937
http://www.jstor.org/stable/2088168,1954
http://www.jstor.org/stable/2095244,1980
http://www.jstor.org/stable/2091338,1965
http://www.jstor.org/stable/2088218,1952
http://www.jstor.org/stable/2084689,1938
http://www.jstor.org/stable/2088564,1959
http://www.jstor.org/stable/2092236,1968
http://www.jstor.org/stable/48602120,2019
http://www.jstor.org/stable/2094824,1979
http://www.jstor.org/stable/1519736,2003
http://www.jstor.org/stable/2086859,1949
http://www.jstor.org/stable/2094534,1979
http://www.jstor.org/stable/2091087,1967
http://www.jstor.org/stable/2657287,2000
http://www.jstor.org/stable/2088198,1955
http://www.jstor.org/stable/2093599,1971
http://www.jstor.org/stable/2094622,1978
http://www.jstor.org/stable/2657503,1998
http://www.jstor.org/stable/2657361,1997
http://www.jstor.org/stable/25472490,2007
http://www.jstor.org/stable/2091772,1965
http://www.jstor.org/stable/2085172,1942
http://www.jstor.org/stable/2094132,1973
http://www.jstor.org/stable/2083972,1936
http://www.jstor.org/stable/2094357,1973
http://www.jstor.org/stable/2095101,1983
http://www.jstor.org/stable/2095081,1981
http://www.jstor.org/stable/2085582,1945
http://www.jstor.org/stable/2087257,1946
http://www.jstor.org/stable/2657452,1997
http://www.jstor.org/stable/2084692,1938
http://www.jstor.org/stable/25782182,2011
http://www.jstor.org/stable/2095393,1987
http://www.jstor.org/stable/2094194,1975
http://www.jstor.org/stable/2090904,1966
http://www.jstor.org/stable/2088322,1955
http://www.jstor.org/stable/2085274,1946
http://www.jstor.org/stable/48595822,2019
http://www.jstor.org/stable/2088673,1955
http://www.jstor.org/stable/2088563,1959
http://www.jstor.org/stable/2657291,2000
http://www.jstor.org/stable/2084323,1939
http://www.jstor.org/stable/27801509,2010
http://www.jstor.org/stable/2096085,1991
http://www.jstor.org/stable/2093299,1970
http://www.jstor.org/stable/3593073,2004
http://www.jstor.org/stable/2095728,1988
http://www.jstor.org/stable/2657333,1998
http://www.jstor.org/stable/3593083,2004
http://www.jstor.org/stable/2096087,1991
http://www.jstor.org/stable/2092987,1970
http://www.jstor.org/stable/3088936,2002
http://www.jstor.org/stable/2095846,1988
http://www.jstor.org/stable/2090198,1961
http://www.jstor.org/stable/2095975,1969
http://www.jstor.org/stable/2096295,1995
http://www.jstor.org/stable/2657473,1998
http://www.jstor.org/stable/2096213,1993
http://www.jstor.org/stable/2084683,1938
http://www.jstor.org/stable/2095796,1989
http://www.jstor.org/stable/2093504,1971
http://www.jstor.org/stable/2088001,1952
http://www.jstor.org/stable/2095282,1984
http://www.jstor.org/stable/41723056,2012
http://www.jstor.org/stable/43187560,2014
http://www.jstor.org/stable/24756399,2016
http://www.jstor.org/stable/2084684,1938
http://www.jstor.org/stable/2090030,1962
http://www.jstor.org/stable/2086985,1947
http://www.jstor.org/stable/26426532,2018
http://www.jstor.org/stable/3088972,2002
http://www.jstor.org/stable/23469222,2013
http://www.jstor.org/stable/2089432,1959
http://www.jstor.org/stable/48588587,2018
http://www.jstor.org/stable/2096209,1992
http://www.jstor.org/stable/2095649,1988
http://www.jstor.org/stable/2096130,1994
http://www.jstor.org/stable/48588591,2018
http://www.jstor.org/stable/2095856,1988
http://www.jstor.org/stable/48588585,2018
http://www.jstor.org/stable/2095102,1983
http://www.jstor.org/stable/2657449,1997
http://www.jstor.org/stable/2095928,1994
http://www.jstor.org/stable/2084562,1937
http://www.jstor.org/stable/2083827,1937
http://www.jstor.org/stable/2091770,1965
http://www.jstor.org/stable/2094746,1977
http://www.jstor.org/stable/2084073,1938
http://www.jstor.org/stable/2087068,1946
http://www.jstor.org/stable/2657453,1997
http://www.jstor.org/stable/2094520,1979
http://www.jstor.org/stable/3593085,2004
http://www.jstor.org/stable/1519766,2003
http://www.jstor.org/stable/2096270,1991
http://www.jstor.org/stable/2086820,1948
http://www.jstor.org/stable/2086557,1948
http://www.jstor.org/stable/2089581,1959
http://www.jstor.org/stable/2095687,1988
http://www.jstor.org/stable/2089680,1962
http://www.jstor.org/stable/2087466,1954
http://www.jstor.org/stable/2095433,1985
http://www.jstor.org/stable/2657289,2000
http://www.jstor.org/stable/25472450,2007
http://www.jstor.org/stable/2096118,1992
http://www.jstor.org/stable/4145359,2005
